text,label,prompt_name,source,RDizzl3_seven
"DRIVING AND PHONES

Calling and texting behavior behind the wheel have gradually increased among drivers and studies show that those whose text and drive are 23% more likely to be in a car accident(www. theodysseyonline. com). Crashing your vehicle not only increases your car insurance, you then also have to pay to get the car fixed! Not only are you risking your life and the lives of those around you, you are also quite literally forcing yourself to pay the price for making the mistake of texting and driving. All in all, driving while operating a phone should be discouraged, because it endangers the lives, it's illegal, and it impairs judgement.

When you make the decision to text and drive, you make the decision to risk the lives of passengers, pedestrians, and yourself along with fellow drivers. The damage that's caused from a single glance can be irreversible. Some physical effects the driver, passenger, or pedestrian may sustain are cuts, burns, bone fractures, and internal organ damage. The physical effects can be very traumatic, but not nearly as traumatic as the psychological effects. Although not visible to the eye, the psychological effects of a car accident can interfere with a person's daily life. The individual may experience anxiety, depression, behavioral changes, and PTSD(www. askadamskutner. com). These make simple task such as driving, socializing, and sleeping seemingly impossible, which can last a lifetime.

Texting while driving is strictly prohibited in 47 states and could get you in trouble with the law(www. drivewithsentinel. com). Although the conditions vary in each state, the consequences are by far very unpleasant. The driver will be obligated to pay monetary fines ranging from 20 to 500 dollars depending on state. If the offense results in the injury or death of an innocent live, the driver may face time behind bars. Repeated offenses for texting and driving will escalate into additional consequences, this includes points on one's driving record, revocation of driving privileges, mandatory road safety classes, and vehicle impoundment(www. legalmatch. com). The violations you committed will remain in your personal record and ruin your odds of obtaining a promising job.

In this modern era, the popularity of mobile devices cause impairment to one's judgement while driving.

As adolescents become more reliant on technology, so does their strong need to multitask as well. Many believe multitasking benefits one to become more efficient and accomplish more tasks. Although this sounds good in theory, the outcome can produce multiple errors. The constant shift of attention causes drivers to keep their eyes off the road, which leads to constant pullovers. In addition, the driver can exceed the speed limit and not be able to see stop signs or traffic lights. This will lead the driver into an unwanted accident and cause confusion and delay among drivers.

In conclusion, one should not text while driving because it jeopardizes the lives of others, it will get you in trouble with the law, and impairs one's judgment. Such reckless behavior will only make the driver feel nothing but everlasting guilt and regret.      ",0,Phones and driving,persuade_corpus,False
"Although chatting on a mobile phone while driving impacts how an individual drive, content informing thinks about the riskiest impact. In examines from academic creators, an assortment of creators talk about the contrasts between content informing while at the same time driving as opposed to speaking while at the same time driving, casualty rate brought about via car crashes because of mobile phone utilization, and disabling of messaging and talking while at the same time driving utilizing members. However, a few people would state the disclosures among creators are simply concerns, yet these revelations are not kidding and drivers ought to consider the worries because working a cellphone while driving can cause mishaps on roadways. Understanding the revelations of messaging and talking while at the same time driving will help ... show progressively content...

In any case, Hosking and Young (2007) accept that content informing is a hazardous source. Likewise Hosking and Young examine, that content informing is dangerous as opposed to talking on a phone since content informing can build the measure of time a driver will spend glimpsing inside the vehicle diminishing their capacity to keep up a respectable path place, complete a vehicle following errand, and react accurately to path change signs. Over the long haul, individuals should realize that innovation is progressing from multiple points of view. For instance, Rosenberger (2013) talks about another vehicle improvement of sans hands dashboard cellphones and stresses drivers to comprehend by utilizing Hyundai Veloster business for instance that is recommending hand-free phones are more secure while driving alternately. Americans ought to comprehend bantering while at the same time driving causes wrecks. Despite the fact that new sans hands gadgets are introduced in the dashboard of vehicles, it doesn't make it safe when driving. Notwithstanding, from the contentions, you can see that it prevents drivers from messaging however the enormous issue on a hand charge cell devise your as yet bantering. We should comprehend, that chatting while at the same time driving is as risky as content informing and both can debase execution in driving on a street. The contrasts among messaging and driving are contending in numerous ways, yet the primary issue individuals ought to acknowledge among the two is the hazard. Since both can make a driver have and mishap.   ",0,Phones and driving,persuade_corpus,False
"Distracted Drivers

Many people claim having a phone while driving isn't dangerous. Nowadays accidents happen due to cell phones. We live in an age when many of us are excited by a call or text that we can't wait to answer. Texting while driving is a hotly debated topic that often divides opinion. It goes without saying that driving with a mobile phone is one of the most important issues facing us today. The following essay takes a look at both sides of the argument.

To start with our population on reasons why accidents happen are because of cell phones. First of all, it is worth considering that phones shouldn't be allowed on peoples hands while driving. Secondly drivers must have their phones on a phone holder to prevent getting pulled over and prevent an accident. Thirdly you must be focused while driving if you have passengers on board because you're putting their lives at risk. Therefore you shouldnt be holding your phone.

Another factor to consider is not just your cell phone but anything that distracts you like food, advertisements etc, can cause an accident. Last but not least that text or call can wait.

According to experts, more than 3,000 teens die to texting while driving. Research has found that driving while texting is six times more dangerous than drunk drivers. There are those who argue that phones should be allowed while driving. For example if an emergency occurs and someone is trying to get a hold of you, you would need your cell phone to stay in contact. Another example is if you are lost you can call someone for directions. There is always a solution to everything like having a car holder and putting gps rather than calling someone.

Although most drivers are in the age of driving, teens aren't supposed too. Teens have led to one of the reasons accidents happen. Despite the fact that they aren't supposed to be driving they are very irresponsible. On the other hand, adults are supposed to teach their kids the right way to drive, to always drive focus never look at other accidents deals in the street while driving always look ahead. However teens should drive with an adult past 7 pm.

As far as im concerned, we should always drive with a phone holder to prevent an accident. From my point of view accidents happen due to several other reasons but mostly because of our phones. Weighing both sides of the argument people have their own opinion on whether or not cells are distracting. My opinion about cell phones while driving is very dangerous, we shouldn't be allowed to grab our phones while driving. Now in georgia it's illegal to hold your phone, part of a sweeping hands-free law. Also to be careful on the road, you might run someone ever, you never know cause most people j walk. Whenever you go out on your car remember to put your phone on mute.                                        ",0,Phones and driving,persuade_corpus,False
"Phones and driving

Over the years technology has done nothing but advance forward with time. Resulting in two of many of society's most used technology; automobiles and cell phones. Cell Phones were created to make communication a lot easier, as well as mobile. So that one could easily contact or be contacted anywhere at any point. With vehicles it was somewhat the same deal, Find an easier, and quicker way to travel. Individually both inventions are credible to society, but is it safe for drivers to use cell phones in any capacity while operating a vehicle? No, it is not safe in any way for people to use phones while driving.

In order to use a phone your eyes, hands and attention must be on the device, looking through apps or sending messages can be very distracting while driving. Distracted is one thing one should not be when operating a vehicle, distracted driving can result in an accident which can either seriously injure or kill someone. When it comes to accidents caused by distracted driving the numbers are higher amongst teen drivers. In this generation teens are addicted to their phones and social media, it is harder for them to find a disconnect even when driving. ""In 2017, nearly 40 percent of high school students reported texting or emailing while driving."" ""Distracted driving is reported to be responsible for more than 58% of teen crashes. In 2015, 391,000 injuries were caused in distracted driving related accidents. In that same year, distracted driving was cited as a major factor in 3,477 traffic deaths."" These statistics further prove how a cellular device should not be in use while driving a vehicle.

While using a phone when driving is extremely dangerous there is an alternative to using a device while operating a vehicle, bluetooth. Some people who have business related occupations may already have a bluetooth earpiece, but car manufacturers are now including bluetooth systems inside their cars. This feature allows one to connect their phone to their car, so that they can easily answer the phone by clicking a button on their wheel, and the car can read out sent text messages. One can respond by using voice typing, this allows people to easily answer phone calls and text messages without having to physically take their hands off the wheel. Minimizing accidents caused by distracted driving, talking on the phone and thinking on how to respond to a message can still be distracting and remove focus from the road. Therefore, even using the Bluetooth feature can be a cause of an automobile accident.

Overall, neither phones or alternative phone systems should be used while operating a vehicle. It is too distracting and the effect of one simply answering a text or phone call could be their or another driver's life. All phone calls, text messages, and photos can be answered and liked once the destination has been reached. It is not safe in any way for people to use phones while driving.         ",0,Phones and driving,persuade_corpus,False
"Having a device near you while driving is very dangerous and a huge distraction. There are many consequences if you get caught driving with a cell phone. It distracts you from paying attention to your surroundings and you could hurt yourself or others around you. It is also against the law.

The U.S department of transportation reported that cell phones are involved in 1.6 million vehicle crashes each year. It has caused half a million injuries and around 6000 deaths annually. Texting while driving is even more dangerous than driving while under the influence of alcohol. People should put their devices down and focus on the roads and surrounding cars.

Everyday around 11 teens die in crashes caused by texting and driving. It only takes 3 seconds for a crash to occur after a driver becomes distracted by their cell phone or anything else. Holding a device while driving slows their reaction time by 49%. Car wrecks have killed nearly 32,999 people yearly and injuring around 2,239,000 people.

As of July 1,2018, in Georgia the ""hands free law"" was passed. The ""hands free law"" means that drivers will no longer be allowed to have a phone in their hand or supported by any part of their body. Texting while driving is highly illegal and it's good to see the state's law being put in to action.

We should not text and drive. It is overall a distraction and could lead you to death or you could kill an innocent person. The laws are very strict about texting and driving now. It's good to see the cops pushing the law so hard on people and if you don't listen then you suffer the consequences.            ",0,Phones and driving,persuade_corpus,False
"Phones And Driving

Texting and driving is one of the most dangerous things a driver can do. It can cause major and serious wrecks. Why do people wreck when texting and driving ? The people who text and drive do not concentrate on the road or their surroundings.

Texting and driving is so common for causing most teen wrecks. Teens are new to driving and have little to no experience. Adding a phone to the mix is just a recipe that will cook disaster. It's not just new drivers who wreck from texting and driving its new ones too.

Everyone who texts and drives is putting themselves and others at risk. If you wreck due to texting and driving you will be held liable. Many people who text and drive can end up killing the other person they get into a wreck with. Ask yourself before you go and pick up your phone if it's worth the risk.

In most states it is illegal to text and drive. You can receive a big ticket if you get caught texting and driving. Bluetooth started being introduced into cars in 2011. Bluetooth helps drivers answer phone calls without holding the phone. In conclusion, texting and driving is illegal and should not be done.

1            ",0,Phones and driving,persuade_corpus,False
"Drivers should not be able to use cell phones in any capacity while operating a vehicle. Every day, people die in car accidents. Studies show that a cell phone put drivers at a four time greater risk of a crash. A message or a phone call can affect how much attention a driver pays to the road.

Every day, people die in car accidents because of the usage of their cell phone. According to research cell phones are the leading factors that cause accidents today. But, despite the danger, people still use cell phones because they want to always stay in touch with other people.

Business issues can be stressful and dangerous while driving because it can cause emotional reactions that can lead to a car crash. For example your boss calls and it's not a good conversation and you eventually get upset. This 1 conversation can lower your driving ability that 8could then lead you to lose control over the vehicle and cause you to crash. So if drivers don't make a decision to put away their phones, their routine can harm innocent people.

My opponents may argue that a hands-free set is safe because people can drive using two hands. However, hands-free technology doesn't eliminate the risk of causing an accident and it may make it worse. Research show that using headphones can be as dangerous as holding a phone because conversations distract drivers from focusing on the road.

In conclusion, if people don't give up cell phones, the number of fatalities on the roads will continue to increase. It is the drivers responsibility to not danger their and others people's lives.                     ",0,Phones and driving,persuade_corpus,False
"Phones and Driving

Driving while using your phone shouldn't be allowed. There's people who are more afraid of getting hit by a distracted driver than getting hit by a drunk driver. Even though they are making new laws to help distracted driving it's not enough to solve this problem. People break laws all the time just because you make the one touch rule doesn't mean it solves the problem. Now the day enforce this rule and start finding or revoking people licenses.

The dangers of distracted driving are very high. This is a serious matter people are dying every day because of distracted driving. 3,166 were killed by distracted drivers driving in 2017. At Least 9 people are killed every day, and more than 1,000 injured daily from something as little as a phone. I would expect a bigger cause to so many deaths; people don't understand that driving while on the phone is like the butterfly effect. One flap of the wing and it could destroy someone's life.

Driving with a phone could destroy someone's life in a matter of seconds, you can destroy your own life in a matter of seconds.

Driving while on your phone can ruin your life in a matter of seconds. More than 481,000 drivers are currently using their phones while driving. Even though there's all cellphone ban in 21 states and one touch only ban in 48 states people still use their phones. Two seconds is all you need to crash your car no more or no less. It's that easy and people don't realize that a snap of the finger you could be dead. It takes two seconds to not see that motorcycle or two seconds to not see that child crossing the street. Even if you yourself are not injured you can really do some damage to a person that's not in a car. You have protection of your car the person walking has nothing, but themselves.

People need to wake up and stop smelling the roses. What will it take? How long will it take for you to change your ways? What will it cost you for you to realize that putting your phone down for a 10 min drive vs putting your own life or someone else's life down for ever is more important. Not even one tap should be allowed because that one tap can also cost lives. People should have their licenses revoked for driving while on the phone. This is no accident this is manslaughter; it's an accident that could be avoided. 8/10 times a call or text message is not that important that it costs death/injury.                      ",0,Phones and driving,persuade_corpus,False
"Cell phones have not been around for a long time but, they have become an important factor of our lives. People use their cell phones for everything like texting, talking, event planning, social media, etc. Sometimes we can even do two or more of these things at a time. Sadly, people are also choosing the wrong time to be using their cell phones: while they're driving. Holding your phone in your hand while driving is dangerous to the for many of reasons.

When it goes off whenever they're driving whether it's a text, social media or a call, curiosity gets the best of them and they feel as if they have to look at that very moment. To stop and read this message you would have to take your eyes off of the road longer than the time of the one second, it takes to look at the rearview mirror. It is very dangerous to type or read while driving. It isn't safe on the road, so it is not just your own life you are risking.

I think that the use of a cell phone while driving should be banned in all states because it is already against the law in some states, it is a distraction to drivers. The use of cell phones, in all ways, while driving is already illegal in twelve states across the country. If someone is caught using their phone while driving, drivers may be faced with a ticket and a fine. The first California cell phone law bans any cell phone or wireless phone use while driving and if you are under the age of 18 you are banned from using a hands free device. The cell phone laws do not affect passengers of the vehicle; this law only applies to the driver of the vehicle.

Handheld cell phones can only be used if there is an emergency. Cell Phones and Driving In today's society we've all become attached to our cell phones. it does not matter how good you are at multitasking, it should be banned and against the law.

First with texts, social media and any written phone alert.

Cell phones make our lives easier in many ways we can check our email, receive phone calls, send text messages, listen to music, and take pictures, all at our fingertips. With all this convenience, however there is a dangerous side to cell phones, and that's when we use them while driving. Five states plus Washington D.C. have put hand held bans on cell phones while driving.            ",0,Phones and driving,persuade_corpus,False
"Cell phones have become very popular over the past few years because almost everyone who drives has one. Cell phones are use in cars more than there suppose to. In my opinion you shouldn't be able to use cell phones in a car and heres why.

1 reason drivers should not be able to use a cell phone is because they want pay attention to the road and they could hit another car or even a person. Also if drivers don't use a cell phone why there driving they can make it to there destination safe and they can get on it when there done driving. Drivers who use cell phones put a lot of people in danger cause there not checking there surroundings and pay more attention to there phone then the road.

A lot of car crashes are caused by cell phones because people are always on them. Also when people are driving they should put there phone on do not disturbe or in driving safety mode until there out the car. If drivers did that there would be less crashes and we wouldn't have to worry about cell phones.

There would be less crashes if people didn't have a cell phone in a car because the driver would be focused not only on the road but focused on there surroundings to. Cell phones make a huge different in the car then not in the car and people should juss forget about them till there done driving.    ",0,Phones and driving,persuade_corpus,False
"Phones & Driving

The first reason why you should not use a cell phone and drive is because it is inconsiderate of other drivers. When people use their cell phones on the highway or on a city road, their driving tends to become pretty lousy. Examples of this are shown in various ways such as someone pulling out in front of your vehicle, not letting you merge into an adjacent lane, the driver ahead of you slowing down to text or call, and not acknowledging other drivers and pedestrians at intersections and parking lots. When a driver slows down to text or make a phone call, they are taking their attention away from the road, which is one of the most common ways to end up in an auto crash. No text message or phone call is worth a rude action on a highway or city road much less an auto accident. It is not good to use a cell phone while driving because it can cause you to not let another car merge into a lane, pull out in front of another vehicle, slow down, and for a few other reasons too.

The next reason why it is bad to use hand-held devices and drive is because committing these actions causes more automobile crashes, as my other discussions have already indicated. Why is this? It is because using a cell phone while driving distracts the driver causing him/her to look elsewhere. Some may be attempting to dial, text, or talking on their cell phone, but nevertheless it still distracts the driver. Because of this distraction, drivers are more prone to end up in an automobile accident. Just as if a distraction might cause you to lose a point in a tennis match, a distraction on the road could cause an automobile accident. Another reason why not to use a cell phone and drive is because there are alternatives to cell phones that are less dangerous. For example, the earpiece is a device that fits on your outer ear as you might have guessed and allows you to have both hands on the steering wheel while you answer a call. With the push of a button, a call can be answered while you can still be driving safely. In conclusion, you should not use a cell phone while driving because it is inconsiderate of other drivers, because it is illegal, it causes more automobile crashes, and because there are alternatives that are safer than cell phones when on the road. If you regularly answer calls or texts when you are going shopping, to work, to a friend's house, or whatever you may be doing, consider the consequences. What is more important? The text message or your life?. If you are pulled over texting and driving, you will be issued a fine. However, if you are texting and driving and you cause an accident, there may be criminal consequences for those actions that could result in jail time. Nowadays, there are many apps available to drivers to deter them from texting while driving Something very important is that many of the states have started to pass some laws that order drivers to stop texting while driving. However, we need to be sincere: none of these laws will be effective if we as a society don't understand that texting while driving could have terrible consequences, not only for us as drivers but also for other innocent people. I don't think that answering texts is more important than the lives of other people; texting can wait until drivers arrive at their destination.   ",0,Phones and driving,persuade_corpus,False
"Vehicles and Phones

In 2018 there were 4,637 deaths caused by distracted drivers. Drivers should not be allowed to use cell phones while operating a vehicle, it increases the risk of accidents, causes deaths, and overall the act is irresponsible.

Well, Iets say you're going out of town and you need to use the gps? Most cars nowadays use modern technology, and there's a thing called Bluetooth. Having the option of Bluetooth in a vehicle allows a phone to connect to a car wirelessly. Which would ultimately allow distraction-free gps. Cell phones are helpful, but can be highly unsafe, while operating a vehicle.

Is Bluetooth actually any safer? Setting up Bluetooth can be as easy as one, two, three. Look for your cars manual and it should have directions on how to set up bluetooth from your phone to your car. I believe bluetooth is safer because you would be allowed to have hands free control over your phone. This essentially removes the problem of operating your phone while driving. You will only have to set up bluetooth once, so once your phone is paired there is no undoing it unless you please.

In conclusion, I don't think people should be allowed to use cell phones in their vehicle to any extent if it's unavoidable. People who do so not only are putting themselves at risk but other people's lives as well. Bluetooth is a great alternative to minimize the use of cell phones while operating vehicles. Most cars nowadays have this option. For people who don't have this option, i advise that you not only think about yourself, but as well as other people, when using your cell phone while driving.   ",0,Phones and driving,persuade_corpus,False
"Cell Phone Drivers

Today, the majority of humans in the world own and use cell phones everyday, however no person should be allowed to use their cellular device while operating a vehicle. These vehicles include trucks, sedans, vans, heavy machinery vehicles, bikes, etc. The use of a cellular device while operating a vehicle serves as a major distraction to the driver; even if the driver only looked at the phone just a second could call for a fatal result. Thousands of people die every year due to cell phone use while operating a vehicle, however fatalities, as such, could easily be avoided if drivers would wait until they're no longer driving to check their phones. Texting and driving can be as dangerous as driving intoxicated, driving under the influence, for you reaction time is weakened due to the distraction of your phone. A good reason to not text while driving would be that it takes only a few seconds to park your car, if looking at your phone is that important. With how today's cellphones are made to draw the user in, it is imperative that drivers make the smart decision to just wait to use their phones.

When texting while driving, you are more likely to end up in a wreck rather than going about your day. According to https://www. netsafeutah. org/teens/staysafe/distracted_driving. html , ""Drivers on the phone have worse reaction times than many drunk drivers."" this is important because when you look at your phone while driving is like the equivalent to driving with a blind fold on, and the time it takes the driver to look back at the road from looking at their phone is the same amount of time that it would take to take the ""blindfold"" off. According to https://www. nhtsa. gov/risky-driving/distracted-driving,

""Texting is the most alarming distraction. Sending or reading a text takes your eyes off the road for 5 seconds. At 55 mph, that's like driving the length of an entire football field with your eyes closed."" It only take five seconds of a distraction mistake to result in something that can catastrophically change your life forever, and not in a good way! In all consideration, as a driver, if there is a high need to be on the phone just pull the car over. Although it only takes five seconds of distraction to end in a crash, it takes just a few seconds to pull over safely.

Why risk the consequences of using a phone while driving to begin with? Although the results of using a phone while driving may very, the odds still are not in your favor! As the driver you not only risk your own life, but you also put other lives in your vicinity at risk. According to Jim Forsyth, a Reuters reporter, ""The typical reaction time without texting was between one and two seconds, but while texting it increased to three to four seconds, regardless of whether the driver was typing or reading a text."" (https://www. abc. net. au/science/articles/2011/10/06/3333955. htm). When it comes to driving reacting and timing is everything, but when a driver gets distracted it is almost inevitable for something bad to happen. When driving there is already so much happening on the road, so much that there's not much room for error, that those two seconds of reaction time are key to preventing a car crash. There are so many rules and laws to driving a motor vehicle, however the easiest, of all the rules and laws, is to not text while driving. In fact if a driver always follow this rule, they could be considered a superhero for all the lives they save by not putting others at risk because they did not text and drive.

Is texting and driving at the same time dangerous? One must not have a brain to think there are no risks to texting and driving. Sure, everyone has done it, so why not? Everytime a person texts and drives, they put themselves and others on the road in danger of ending in a car accident or worse death. Don't text and drive, because doing this you will save lives!     ",0,Phones and driving,persuade_corpus,False
"The majority of people own and use cell phones on a daily basis. Some of this usage is done while said people are driving. While using a phone and driving is common, it can also be very dangerous. That is why people should not be allowed to use their phones while driving. There are other reasons why phone usage should not be permitted while a person is driving.

One of the reasons a person should not be allowed to use their phone while driving is that the risk of getting into a car crash is raised. Those who text and drive are 23% more likely to be in a car crash than those who do not text and drive. In 2016, 3,450 people were killed in distraction-related crashes. Many states ban the use of phones behind the wheel for this reason. If people did not use their phone behind the wheel, the number of deaths and injuries would drop drastically.

The states that prohibit cell phone usage behind the wheel are California, Connecticut, Delaware, Georgia, Hawaii, Illinois, Maryland, Nevada, New Hampshire, New Jersey, New Mexico, New York, Oregon, Vermont, Washington, and West Virginia. In Georgia, drivers are not allowed to touch any kind of electronic device with any part of their body. This law has been put into effect because of the more than 1,500 deaths from distracted driving in Georgia in 2016.

People should not be able to use their phones while driving. The use of phones behind the wheel puts many lives at risk. Many states have already banned the use of phones behind the wheel.

The rest of the United States should create new laws to prohibit the use of phones behind the wheel as well.   ",0,Phones and driving,persuade_corpus,False
"Consequences for texting and driving.

In recent years there have been many studies conducted on how texting while driving is dangerous and the negative outcomes that usually happen. I believe nobody should operate a cell phone in any capacity while driving. One reason that you shouldn't use a cell phone while operating a vehicle is because you aren't considering other motorists. If you're too busy texting or talking you become distracted and you aren't concentrated on the road anymore. So many car accidents are caused by texting and driving. According to Georgia's driving statistics there are 3287 deaths each day from distracted driving. Texting and driving is illegal in the state of Georgia. On July 1st 2018 they made a law and it says ""all drivers operating a motor vehicle on any highway of this state is prohibited from holding or supporting..."" you know it's a pretty serious situation if the entire state of Georgia made a law about it.

Texting and driving also set bad examples for kids and other people. Often when you are operating a vehicle you have other passengers like young kids and teenagers. You don't want to text and drive in front of them because they may start to think that's the right thing to do. Kids tend to mock behaviors that they see others doing and if the mock the texting and driving habit those type of accidents will never stop. Due to texting and driving teens are 400 percent more likely to get into an accident. Teen drivers being distracted by cell phones is the number one killer in teenage deaths. With teens being so inexperienced with driving they need a completely focused and structured driving zone so that their full attention is on the road and nothing else.

Did you know that texting and driving slows your reaction time? Researchers at Texas A&M transportation conducted a ""how your reaction time is affected"" project. The normal reaction time without any distractions was one to two seconds, when you're texting and driving the reaction time number shoots up to four or five seconds. You may think ""oh whatever four to five"" seconds isn't enough time to cause any damage"" and in reality, if you're not paying attention for one second a lot can go wrong especially behind the wheel. Finally, one accident and your insurance goes sky high. Why would you want to pay money for something this is preventable? Texting and driving is pretty easy not to do. If you feel like you absolutely can't keep your hands off the phone there are tips to help with that. One thing you could do is put It inside of the glover department so that you can't reach it. One last tip that you could so is have a passenger (if you have one) to hold your phone so you can't get to it.

Now think about it...is texting and driving worth it? All the things that could go bad if you are distracted and driving should encourage you to drive distraction free. I think in order to prevent all these accidents among teens especially is to have cars that blocks out service so that phone access is completely impossible! Now that you've read this will you change, or will you continue to make the same careless decisions? Texting and driving accident percentages can go down if we all try to stop. People are dying and getting seriously injured because of that. Today let's make a promise that we will put the phones down and travel safe!                     ",0,Phones and driving,persuade_corpus,False
"Phones and Driving

Over the last few years there have been many records of death and/or Injury from being on your phone and driving. There are many laws in place to stop this act from happening, but just like with everything else, there's no way to fully stop it. Many people have different opinions on the subject. In this essay I will be explaining the two sides; good and the bad. How dangerous is it to operate a vehicle and a phone at the same time?

Six thousand people die each year in the US due to texting and driving. Cell phone use should be prohibited why you operate any piece of machinery. Things malfunction and can go wrong with your full attention on them. Don't give any room for error. You aren't only putting yourself into danger but everyone else around you as well. Anything you do besides watching the road and focusing on your surroundings is putting your life at risk. Anything can happen in two seconds without your eyes on the road. Think about how many times you almost got into an accident due to someone else not paying attention, but you're fine because you were. A phone takes that away from you.

There's not a good side to texting and driving. They've made many alternatives to not having to touch your phone while driving but still being able to operate it. We all have a virtual human on our phones who tells us directions or calls who we want based on us saying things like, ""Hey Siri."" They make phone holders for your dash, but that's sill dangerous because you shouldn't take your eyes off the road anytime the vehicle is in motion. Everyone uses a cellphone while driving because they feel like they must be in a rush to get a text sent or etc. It isn't safe to be distracted by anything while driving let alone something so addicting already like a cellphone.

In conclusion, trying to operate a vehicle and a phone at the same time is dangerous and life threatening. It takes one second to not be in an accident because you were too late. Just one second could change so many lives, and impact many more. You should stay focused on the road and arriving to your destination. That one missed phone call can be returned, and if not pull over somewhere safely and stay parked until you're done messing with your phone. Don't operate a phone and drive. The road requires your full attention.   ",0,Phones and driving,persuade_corpus,False
"Today many people are on their phone & driving at the same time. Cell phone use while driving has led to 1.6 million crashes each year. Nearly 390,000 injuries have been occurred from accidents caused by texting and driving. In my opinion, driving without phone use will decrease the percent of crashes around the world. Phone use is one of the reasons of car crashes occurring.

Answering a text takes at least 5 seconds of your attention away. That can be enough time for you to collide into another car or a car colliding into you. Even answering a call could take most of your distraction away from you seeing where you are driving. It would be safer to use the cell phone when you come to a complete stop or when you have reached your destination.

94% of teens that drive acknowledge the danger there can be by texting and driving, but 35% admit to doing it anyway. Teens are a big percent more likely than adults to get into a car crash or almost crashing into another car or anything that is in your path due to talking or texting on the cell phone. Also the amount of teen passengers doubles the risk of car crashes, because they are young & they like to use cell phones. They are even more of a distraction with all of the hype & noises.

263 teens (age 15 to 19) were killed as a result of distracted driving in 2016. The rate has increased throughout the years. If you can wait until you come into a complete stop or if you can wait until you reach your destination, please do so, because it will decrease the risk of crashes around the world.      ",0,Phones and driving,persuade_corpus,False
